File............: cv_3_25cycles - JUL,01.2025
System..........: 
Temperature.....: -0.1+-0.0C
Time............: 15:14:01-15:34:05
Slewrate........: 50mV/s
Comment.........: 
                   
                   
                   
                   
Electr.area/sqcm: 
Reference.......: -0.0800244,  0.3194589 PO/PF -2,-2004
Lines:   5016
Columns: 3
Number     Time/s     Potential/V    Current/A 
1133      2.716e+02      0.230210   -2.1904e-07
1134      2.718e+02      0.218230   -1.0046e-06
1135      2.720e+02      0.206211   -1.8661e-06
1136      2.723e+02      0.194191   -2.7114e-06
1137      2.725e+02      0.182171   -3.5976e-06
1138      2.728e+02      0.170192   -4.4427e-06
1139      2.730e+02      0.158172   -5.0962e-06
1140      2.732e+02      0.146192   -5.8482e-06
1141      2.735e+02      0.134173   -6.7413e-06
1142      2.737e+02      0.122193   -7.4456e-06
1143      2.740e+02      0.110173   -8.2870e-06
1144      2.742e+02      0.098194   -9.1004e-06
1145      2.744e+02      0.086174   -9.8625e-06
1146      2.747e+02      0.074194   -1.0769e-05
1147      2.749e+02      0.062175   -1.1762e-05
1148      2.752e+02      0.050155   -1.2717e-05
1149      2.754e+02      0.038135   -1.3801e-05
1150      2.756e+02      0.026156   -1.4831e-05
1151      2.759e+02      0.014136   -1.6027e-05
1152      2.761e+02      0.002156   -1.7051e-05
1153      2.764e+02     -0.009863   -1.8042e-05
1154      2.766e+02     -0.021843   -1.9221e-05
1155      2.768e+02     -0.033863   -2.0547e-05
1156      2.771e+02     -0.045842   -2.1720e-05
1157      2.773e+02     -0.057862   -2.3013e-05
1158      2.776e+02     -0.069842   -2.4102e-05
1159      2.778e+02     -0.081861   -2.5247e-05
1160      2.780e+02     -0.093881   -2.6153e-05
1161      2.783e+02     -0.105901   -2.6994e-05
1162      2.785e+02     -0.117880   -2.7755e-05
1163      2.788e+02     -0.129900   -2.8356e-05
1164      2.790e+02     -0.141880   -2.8844e-05
1165      2.792e+02     -0.153899   -2.9278e-05
1166      2.795e+02     -0.165879   -2.9526e-05
1167      2.797e+02     -0.177899   -2.9684e-05
1168      2.800e+02     -0.189878   -2.9817e-05
1169      2.802e+02     -0.201898   -2.9955e-05
1170      2.804e+02     -0.213918   -2.9977e-05
1171      2.807e+02     -0.225897   -3.0114e-05
1172      2.809e+02     -0.237917   -3.0198e-05
1173      2.812e+02     -0.249937   -3.0180e-05
1174      2.814e+02     -0.261916   -3.0130e-05
1175      2.816e+02     -0.273936   -2.9962e-05
1176      2.819e+02     -0.285916   -2.9571e-05
1177      2.821e+02     -0.297935   -2.9111e-05
1178      2.824e+02     -0.309915   -2.8627e-05
1179      2.826e+02     -0.321935   -2.8302e-05
1180      2.828e+02     -0.333914   -2.7777e-05
1181      2.831e+02     -0.345934   -2.7540e-05
1182      2.833e+02     -0.357954   -2.7341e-05
1183      2.836e+02     -0.369933   -2.7072e-05
1184      2.838e+02     -0.381953   -2.6912e-05
1185      2.840e+02     -0.393973   -2.6663e-05
1186      2.843e+02     -0.405952   -2.6469e-05
1187      2.845e+02     -0.417972   -2.6233e-05
1188      2.848e+02     -0.429952   -2.6082e-05
1189      2.850e+02     -0.441971   -2.5892e-05
1190      2.852e+02     -0.453951   -2.5672e-05
1191      2.855e+02     -0.465971   -2.5485e-05
1192      2.857e+02     -0.477950   -2.5334e-05
1193      2.860e+02     -0.489970   -2.5108e-05
1194      2.862e+02     -0.501990   -2.4928e-05
1195      2.864e+02     -0.513969   -2.4788e-05
1196      2.867e+02     -0.525989   -2.4744e-05
1197      2.869e+02     -0.538009   -2.4723e-05
1198      2.872e+02     -0.549988   -2.4740e-05
1199      2.874e+02     -0.562008   -2.4661e-05
1200      2.876e+02     -0.573988   -2.4719e-05
1201      2.879e+02     -0.586007   -2.4571e-05
1202      2.881e+02     -0.597987   -2.4636e-05
1203      2.884e+02     -0.610007   -2.4765e-05
1204      2.886e+02     -0.621986   -2.4966e-05
1205      2.888e+02     -0.634006   -2.5205e-05
1206      2.891e+02     -0.646026   -2.5673e-05
1207      2.893e+02     -0.658045   -2.6056e-05
1208      2.896e+02     -0.670025   -2.6885e-05
1209      2.898e+02     -0.676654   -1.5129e-05
1210      2.900e+02     -0.665952   -3.2109e-07
1211      2.903e+02     -0.653932    2.7955e-06
1212      2.905e+02     -0.641953    4.3733e-06
1213      2.908e+02     -0.629933    5.3562e-06
1214      2.910e+02     -0.617953    6.1585e-06
1215      2.912e+02     -0.605934    6.9397e-06
1216      2.915e+02     -0.593954    7.6720e-06
1217      2.917e+02     -0.581934    8.3070e-06
1218      2.920e+02     -0.569955    8.8931e-06
1219      2.922e+02     -0.557935    9.5718e-06
1220      2.924e+02     -0.545955    1.0133e-05
1221      2.927e+02     -0.533936    1.0786e-05
1222      2.929e+02     -0.521916    1.1205e-05
1223      2.932e+02     -0.509896    1.1747e-05
1224      2.934e+02     -0.497917    1.2322e-05
1225      2.936e+02     -0.485897    1.2900e-05
1226      2.939e+02     -0.473917    1.3476e-05
1227      2.941e+02     -0.461898    1.4127e-05
1228      2.944e+02     -0.449918    1.4655e-05
1229      2.946e+02     -0.437898    1.5233e-05
1230      2.948e+02     -0.425919    1.5780e-05
1231      2.951e+02     -0.413899    1.6413e-05
1232      2.953e+02     -0.401919    1.6880e-05
1233      2.956e+02     -0.389900    1.7432e-05
1234      2.958e+02     -0.377880    1.7966e-05
1235      2.960e+02     -0.365860    1.8530e-05
1236      2.963e+02     -0.353881    1.9195e-05
1237      2.965e+02     -0.341861    1.9748e-05
1238      2.968e+02     -0.329881    2.0351e-05
1239      2.970e+02     -0.317862    2.0920e-05
1240      2.972e+02     -0.305882    2.1608e-05
1241      2.975e+02     -0.293862    2.2276e-05
1242      2.977e+02     -0.281882    2.2906e-05
1243      2.980e+02     -0.269863    2.3557e-05
1244      2.982e+02     -0.257843    2.4168e-05
1245      2.984e+02     -0.245864    2.4657e-05
1246      2.987e+02     -0.233844    2.5106e-05
1247      2.989e+02     -0.221824    2.5390e-05
1248      2.992e+02     -0.209845    2.5556e-05
1249      2.994e+02     -0.197825    2.5613e-05
1250      2.996e+02     -0.185845    2.5787e-05
1251      2.999e+02     -0.173826    2.5962e-05
1252      3.001e+02     -0.161846    2.6140e-05
1253      3.004e+02     -0.149826    2.6346e-05
1254      3.006e+02     -0.137846    2.6674e-05
1255      3.008e+02     -0.125827    2.6965e-05
1256      3.011e+02     -0.113807    2.7396e-05
1257      3.013e+02     -0.101788    2.7597e-05
1258      3.016e+02     -0.089808    2.7900e-05
1259      3.018e+02     -0.077788    2.7932e-05
1260      3.020e+02     -0.065808    2.7946e-05
1261      3.023e+02     -0.053789    2.7793e-05
1262      3.025e+02     -0.041809    2.7573e-05
1263      3.028e+02     -0.029789    2.7113e-05
1264      3.030e+02     -0.017810    2.6639e-05
1265      3.032e+02     -0.005790    2.6100e-05
1266      3.035e+02      0.006190    2.5337e-05
1267      3.037e+02      0.018209    2.4803e-05
1268      3.040e+02      0.030229    2.4377e-05
1269      3.042e+02      0.042248    2.3873e-05
1270      3.044e+02      0.054228    2.3525e-05
1271      3.047e+02      0.066248    2.3125e-05
1272      3.049e+02      0.078228    2.2831e-05
1273      3.052e+02      0.090247    2.2410e-05
1274      3.054e+02      0.102227    2.2261e-05
1275      3.056e+02      0.114247    2.2171e-05
1276      3.059e+02      0.126226    2.2308e-05
1277      3.061e+02      0.138246    2.2168e-05
1278      3.064e+02      0.150226    2.2237e-05
1279      3.066e+02      0.162245    2.2498e-05
1280      3.068e+02      0.174265    2.2580e-05
1281      3.071e+02      0.186285    2.2635e-05
1282      3.073e+02      0.198264    2.2899e-05
1283      3.076e+02      0.210284    2.3095e-05
1284      3.078e+02      0.222264    2.3494e-05
1285      3.080e+02      0.234283    2.3828e-05
1286      3.083e+02      0.246263    2.4165e-05
1287      3.085e+02      0.258283    2.4569e-05
1288      3.088e+02      0.270262    2.5202e-05
1289      3.090e+02      0.282282    2.5901e-05
1290      3.092e+02      0.294262    2.6660e-05
1291      3.095e+02      0.306281    2.7319e-05
1292      3.097e+02      0.318301    2.7922e-05
1293      3.100e+02      0.330321    2.8355e-05
1294      3.102e+02      0.342300    2.8955e-05
1295      3.104e+02      0.354320    2.9462e-05
1296      3.107e+02      0.366300    3.0125e-05
1297      3.109e+02      0.378319    3.0673e-05
1298      3.112e+02      0.390299    3.1666e-05
1299      3.114e+02      0.402319    3.2472e-05
1300      3.116e+02      0.414298    3.3298e-05
1301      3.119e+02      0.426318    3.4620e-05
1302      3.121e+02      0.438338    3.5867e-05
1303      3.124e+02      0.450317    3.6463e-05
1304      3.126e+02      0.462337    3.8743e-05
1305      3.128e+02      0.474357    4.3248e-05
1306      3.131e+02      0.486336    4.5011e-05
1307      3.133e+02      0.498356    4.6840e-05
1308      3.136e+02      0.510336    4.7977e-05
1309      3.138e+02      0.517004    3.9600e-05
1310      3.140e+02      0.506302    2.6585e-05
1311      3.143e+02      0.494283    2.1893e-05
1312      3.145e+02      0.482263    1.9030e-05
1313      3.148e+02      0.470283    1.6918e-05
1314      3.150e+02      0.458264    1.4785e-05
1315      3.152e+02      0.446244    1.2889e-05
1316      3.155e+02      0.434264    1.1238e-05
1317      3.157e+02      0.422245    1.0344e-05
1318      3.160e+02      0.410265    9.9641e-06
1319      3.162e+02      0.398246    9.0458e-06
1320      3.164e+02      0.386266    7.9914e-06
1321      3.167e+02      0.374246    6.8624e-06
1322      3.169e+02      0.362266    5.9427e-06
1323      3.172e+02      0.350247    4.9939e-06
1324      3.174e+02      0.338227    4.1863e-06
1325      3.176e+02      0.326247    3.3870e-06
1326      3.179e+02      0.314228    2.7246e-06
1327      3.181e+02      0.302208    1.9502e-06
1328      3.184e+02      0.290228    1.2447e-06
1329      3.186e+02      0.278209    5.6855e-07
1330      3.188e+02      0.266229   -7.8089e-08
1331      3.191e+02      0.254209   -7.7232e-07
1332      3.193e+02      0.242230   -1.3687e-06
1333      3.196e+02      0.230210   -2.0370e-06
1334      3.198e+02      0.218230   -2.6633e-06
1335      3.200e+02      0.206211   -3.3444e-06
1336      3.203e+02      0.194191   -3.8506e-06
1337      3.205e+02      0.182171   -4.2548e-06
1338      3.208e+02      0.170192   -4.8893e-06
1339      3.210e+02      0.158172   -5.4682e-06
1340      3.212e+02      0.146192   -6.1921e-06
1341      3.215e+02      0.134173   -6.9349e-06
1342      3.217e+02      0.122193   -7.7399e-06
1343      3.220e+02      0.110173   -8.5216e-06
1344      3.222e+02      0.098194   -9.2710e-06
1345      3.224e+02      0.086174   -1.0103e-05
1346      3.227e+02      0.074194   -1.0947e-05
1347      3.229e+02      0.062175   -1.1836e-05
1348      3.232e+02      0.050155   -1.2875e-05
1349      3.234e+02      0.038135   -1.3786e-05
1350      3.236e+02      0.026156   -1.4904e-05
1351      3.239e+02      0.014136   -1.5934e-05
1352      3.241e+02      0.002156   -1.7085e-05
1353      3.244e+02     -0.009863   -1.8070e-05
1354      3.246e+02     -0.021843   -1.9281e-05
1355      3.248e+02     -0.033863   -2.0557e-05
1356      3.251e+02     -0.045842   -2.1801e-05
1357      3.253e+02     -0.057862   -2.3002e-05
1358      3.256e+02     -0.069842   -2.4146e-05
1359      3.258e+02     -0.081861   -2.5249e-05
1360      3.260e+02     -0.093881   -2.6246e-05
1361      3.263e+02     -0.105901   -2.7052e-05
1362      3.265e+02     -0.117880   -2.7927e-05
1363      3.268e+02     -0.129900   -2.8486e-05
1364      3.270e+02     -0.141880   -2.9019e-05
1365      3.272e+02     -0.153899   -2.9374e-05
1366      3.275e+02     -0.165879   -2.9726e-05
1367      3.277e+02     -0.177899   -2.9958e-05
1368      3.280e+02     -0.189878   -3.0163e-05
1369      3.282e+02     -0.201898   -3.0221e-05
1370      3.284e+02     -0.213918   -3.0343e-05
1371      3.287e+02     -0.225897   -3.0373e-05
1372      3.289e+02     -0.237917   -3.0476e-05
1373      3.292e+02     -0.249937   -3.0424e-05
1374      3.294e+02     -0.261916   -3.0436e-05
1375      3.296e+02     -0.273936   -3.0146e-05
1376      3.299e+02     -0.285916   -2.9798e-05
1377      3.301e+02     -0.297935   -2.9335e-05
1378      3.304e+02     -0.309915   -2.8944e-05
1379      3.306e+02     -0.321935   -2.8484e-05
1380      3.308e+02     -0.333914   -2.8145e-05
1381      3.311e+02     -0.345934   -2.7790e-05
1382      3.313e+02     -0.357954   -2.7598e-05
1383      3.316e+02     -0.369933   -2.7352e-05
1384      3.318e+02     -0.381953   -2.7205e-05
1385      3.320e+02     -0.393973   -2.6925e-05
1386      3.323e+02     -0.405952   -2.6774e-05
1387      3.325e+02     -0.417972   -2.6510e-05
1388      3.328e+02     -0.429952   -2.6369e-05
1389      3.330e+02     -0.441971   -2.6146e-05
1390      3.332e+02     -0.453951   -2.5996e-05
1391      3.335e+02     -0.465971   -2.5748e-05
1392      3.337e+02     -0.477950   -2.5596e-05
1393      3.340e+02     -0.489970   -2.5371e-05
1394      3.342e+02     -0.501990   -2.5212e-05
1395      3.344e+02     -0.513969   -2.5086e-05
1396      3.347e+02     -0.525989   -2.5005e-05
1397      3.349e+02     -0.538009   -2.4811e-05
1398      3.352e+02     -0.549988   -2.4681e-05
1399      3.354e+02     -0.562008   -2.4576e-05
1400      3.356e+02     -0.573988   -2.4611e-05
1401      3.359e+02     -0.586007   -2.4721e-05
1402      3.361e+02     -0.597987   -2.4819e-05
1403      3.364e+02     -0.610007   -2.4916e-05
1404      3.366e+02     -0.621986   -2.5074e-05
1405      3.368e+02     -0.634006   -2.5209e-05
1406      3.371e+02     -0.646026   -2.5582e-05
1407      3.373e+02     -0.658045   -2.6011e-05
1408      3.376e+02     -0.670025   -2.6809e-05
1409      3.378e+02     -0.676654   -1.4949e-05
1410      3.380e+02     -0.665952   -3.0196e-07
1411      3.383e+02     -0.653932    2.7135e-06
1412      3.385e+02     -0.641953    4.3422e-06
1413      3.388e+02     -0.629933    5.4631e-06
1414      3.390e+02     -0.617953    6.1704e-06
1415      3.392e+02     -0.605934    6.7621e-06
1416      3.395e+02     -0.593954    7.4287e-06
1417      3.397e+02     -0.581934    8.0115e-06
1418      3.400e+02     -0.569955    8.5122e-06
1419      3.402e+02     -0.557935    9.1882e-06
1420      3.404e+02     -0.545955    9.6885e-06
1421      3.407e+02     -0.533936    1.0172e-05
1422      3.409e+02     -0.521916    1.0848e-05
1423      3.412e+02     -0.509896    1.1466e-05
1424      3.414e+02     -0.497917    1.2063e-05
1425      3.416e+02     -0.485897    1.2586e-05
1426      3.419e+02     -0.473917    1.3187e-05
1427      3.421e+02     -0.461898    1.3771e-05
1428      3.424e+02     -0.449918    1.4335e-05
1429      3.426e+02     -0.437898    1.4923e-05
1430      3.428e+02     -0.425919    1.5465e-05
1431      3.431e+02     -0.413899    1.5997e-05
1432      3.433e+02     -0.401919    1.6541e-05
1433      3.436e+02     -0.389900    1.7103e-05
1434      3.438e+02     -0.377880    1.7727e-05
1435      3.440e+02     -0.365860    1.8222e-05
1436      3.443e+02     -0.353881    1.8901e-05
1437      3.445e+02     -0.341861    1.9423e-05
1438      3.448e+02     -0.329881    2.0047e-05
1439      3.450e+02     -0.317862    2.0576e-05
1440      3.452e+02     -0.305882    2.1287e-05
1441      3.455e+02     -0.293862    2.1989e-05
1442      3.457e+02     -0.281882    2.2689e-05
1443      3.460e+02     -0.269863    2.3310e-05
1444      3.462e+02     -0.257843    2.4015e-05
1445      3.464e+02     -0.245864    2.4521e-05
1446      3.467e+02     -0.233844    2.4968e-05
1447      3.469e+02     -0.221824    2.5255e-05
1448      3.472e+02     -0.209845    2.5520e-05
1449      3.474e+02     -0.197825    2.5539e-05
1450      3.476e+02     -0.185845    2.5746e-05
1451      3.479e+02     -0.173826    2.5900e-05
1452      3.481e+02     -0.161846    2.6100e-05
1453      3.484e+02     -0.149826    2.6289e-05
1454      3.486e+02     -0.137846    2.6677e-05
1455      3.488e+02     -0.125827    2.6934e-05
1456      3.491e+02     -0.113807    2.7339e-05
1457      3.493e+02     -0.101827    2.7620e-05
1458      3.496e+02     -0.089808    2.7882e-05
1459      3.498e+02     -0.077788    2.7972e-05
1460      3.500e+02     -0.065808    2.8038e-05
1461      3.503e+02     -0.053789    2.7823e-05
1462      3.505e+02     -0.041809    2.7666e-05
1463      3.508e+02     -0.029789    2.7211e-05
1464      3.510e+02     -0.017810    2.6833e-05
1465      3.512e+02     -0.005790    2.6215e-05
1466      3.515e+02      0.006190    2.5491e-05
1467      3.517e+02      0.018209    2.4940e-05
1468      3.520e+02      0.030229    2.4497e-05
1469      3.522e+02      0.042248    2.3965e-05
1470      3.524e+02      0.054228    2.3590e-05
1471      3.527e+02      0.066248    2.3218e-05
1472      3.529e+02      0.078228    2.2866e-05
1473      3.532e+02      0.090247    2.2471e-05
1474      3.534e+02      0.102227    2.2366e-05
1475      3.536e+02      0.114247    2.2147e-05
1476      3.539e+02      0.126226    2.2144e-05
1477      3.541e+02      0.138246    2.2139e-05
1478      3.544e+02      0.150226    2.2240e-05
1479      3.546e+02      0.162245    2.2305e-05
1480      3.548e+02      0.174265    2.2377e-05
1481      3.551e+02      0.186285    2.2688e-05
1482      3.553e+02      0.198264    2.3100e-05
1483      3.556e+02      0.210284    2.3328e-05
1484      3.558e+02      0.222264    2.3655e-05
1485      3.560e+02      0.234283    2.4030e-05
1486      3.563e+02      0.246263    2.4394e-05
1487      3.565e+02      0.258283    2.4788e-05
1488      3.568e+02      0.270262    2.5267e-05
1489      3.570e+02      0.282282    2.5841e-05
1490      3.572e+02      0.294262    2.6335e-05
1491      3.575e+02      0.306281    2.6888e-05
1492      3.577e+02      0.318301    2.7835e-05
1493      3.580e+02      0.330321    2.8829e-05
1494      3.582e+02      0.342300    2.9941e-05
1495      3.584e+02      0.354320    3.0933e-05
1496      3.587e+02      0.366300    3.1549e-05
1497      3.589e+02      0.378319    3.2286e-05
1498      3.592e+02      0.390299    3.4005e-05
1499      3.594e+02      0.402319    3.4944e-05
1500      3.596e+02      0.414298    3.6335e-05
1501      3.599e+02      0.426318    3.8226e-05
1502      3.601e+02      0.438338    3.8749e-05
1503      3.604e+02      0.450317    3.9331e-05
1504      3.606e+02      0.462337    4.0898e-05
1505      3.608e+02      0.474357    4.2954e-05
1506      3.611e+02      0.486336    4.6455e-05
1507      3.613e+02      0.498356    4.7708e-05
1508      3.616e+02      0.510336    5.0689e-05
1509      3.618e+02      0.517004    4.3554e-05
1510      3.620e+02      0.506302    3.0305e-05
1511      3.623e+02      0.494283    2.6351e-05
1512      3.625e+02      0.482263    2.3898e-05
1513      3.628e+02      0.470283    2.2928e-05
1514      3.630e+02      0.458264    2.0214e-05
1515      3.632e+02      0.446244    1.7662e-05
1516      3.635e+02      0.434264    1.5406e-05
1517      3.637e+02      0.422245    1.5589e-05
1518      3.640e+02      0.410265    1.5390e-05
1519      3.642e+02      0.398246    1.4354e-05
1520      3.644e+02      0.386266    1.2890e-05
1521      3.647e+02      0.374246    1.2019e-05
1522      3.649e+02      0.362266    1.0896e-05
1523      3.652e+02      0.350247    9.3447e-06
1524      3.654e+02      0.338227    8.2725e-06
1525      3.656e+02      0.326208    7.1656e-06
1526      3.659e+02      0.314228    6.0094e-06
1527      3.661e+02      0.302208    4.7488e-06
1528      3.664e+02      0.290228    3.5727e-06
1529      3.666e+02      0.278209    2.5896e-06
1530      3.668e+02      0.266229    1.6352e-06
1531      3.671e+02      0.254209    7.0331e-07
1532      3.673e+02      0.242230   -1.5992e-07
1533      3.676e+02      0.230210   -9.2687e-07
1534      3.678e+02      0.218230   -1.7497e-06
1535      3.680e+02      0.206211   -2.4685e-06
1536      3.683e+02      0.194191   -3.1745e-06
1537      3.685e+02      0.182171   -3.8782e-06
1538      3.688e+02      0.170192   -4.6840e-06
1539      3.690e+02      0.158172   -5.3465e-06
1540      3.692e+02      0.146192   -5.8727e-06
1541      3.695e+02      0.134173   -6.7023e-06
1542      3.697e+02      0.122193   -7.4714e-06
1543      3.700e+02      0.110173   -8.2800e-06
1544      3.702e+02      0.098194   -9.0969e-06
1545      3.704e+02      0.086174   -9.9731e-06
1546      3.707e+02      0.074194   -1.0846e-05
1547      3.709e+02      0.062175   -1.1847e-05
1548      3.712e+02      0.050155   -1.2854e-05
1549      3.714e+02      0.038135   -1.3796e-05
1550      3.716e+02      0.026156   -1.4893e-05
1551      3.719e+02      0.014136   -1.5929e-05
1552      3.721e+02      0.002156   -1.7141e-05
1553      3.724e+02     -0.009863   -1.8091e-05
1554      3.726e+02     -0.021843   -1.9326e-05
1555      3.728e+02     -0.033863   -2.0575e-05
1556      3.731e+02     -0.045842   -2.1850e-05
1557      3.733e+02     -0.057862   -2.3049e-05
1558      3.736e+02     -0.069842   -2.4220e-05
1559      3.738e+02     -0.081861   -2.5255e-05
1560      3.740e+02     -0.093881   -2.6241e-05
1561      3.743e+02     -0.105901   -2.7104e-05
1562      3.745e+02     -0.117880   -2.7891e-05
1563      3.748e+02     -0.129900   -2.8373e-05
1564      3.750e+02     -0.141880   -2.8922e-05
1565      3.752e+02     -0.153899   -2.9270e-05
1566      3.755e+02     -0.165879   -2.9555e-05
1567      3.757e+02     -0.177899   -2.9684e-05
1568      3.760e+02     -0.189878   -2.9861e-05
1569      3.762e+02     -0.201898   -2.9923e-05
1570      3.764e+02     -0.213918   -3.0000e-05
1571      3.767e+02     -0.225897   -3.0073e-05
1572      3.769e+02     -0.237917   -3.0223e-05
1573      3.772e+02     -0.249937   -3.0159e-05
1574      3.774e+02     -0.261916   -3.0129e-05
1575      3.776e+02     -0.273936   -2.9913e-05
1576      3.779e+02     -0.285916   -2.9569e-05
1577      3.781e+02     -0.297935   -2.9121e-05
1578      3.784e+02     -0.309915   -2.8696e-05
1579      3.786e+02     -0.321935   -2.8278e-05
1580      3.788e+02     -0.333914   -2.7864e-05
1581      3.791e+02     -0.345934   -2.7518e-05
1582      3.793e+02     -0.357954   -2.7374e-05
1583      3.796e+02     -0.369933   -2.7085e-05
1584      3.798e+02     -0.381953   -2.6962e-05
1585      3.800e+02     -0.393973   -2.6743e-05
1586      3.803e+02     -0.405952   -2.6611e-05
1587      3.805e+02     -0.417972   -2.6372e-05
1588      3.808e+02     -0.429952   -2.6249e-05
1589      3.810e+02     -0.441971   -2.6004e-05
1590      3.812e+02     -0.453951   -2.5866e-05
1591      3.815e+02     -0.465971   -2.5742e-05
1592      3.817e+02     -0.477950   -2.5610e-05
1593      3.820e+02     -0.489970   -2.5393e-05
1594      3.822e+02     -0.501990   -2.5188e-05
1595      3.824e+02     -0.514009   -2.4963e-05
1596      3.827e+02     -0.525989   -2.4871e-05
1597      3.829e+02     -0.538009   -2.4739e-05
1598      3.832e+02     -0.549988   -2.4723e-05
1599      3.834e+02     -0.562008   -2.4506e-05
1600      3.836e+02     -0.573988   -2.4453e-05
1601      3.839e+02     -0.586007   -2.4414e-05
1602      3.841e+02     -0.597987   -2.4451e-05
1603      3.844e+02     -0.610007   -2.4550e-05
1604      3.846e+02     -0.621986   -2.4742e-05
1605      3.848e+02     -0.634006   -2.4941e-05
1606      3.851e+02     -0.646026   -2.5538e-05
1607      3.853e+02     -0.658045   -2.5894e-05
1608      3.856e+02     -0.670025   -2.6670e-05
1609      3.858e+02     -0.676654   -1.4840e-05
1610      3.860e+02     -0.665952   -2.1940e-07
1611      3.863e+02     -0.653932    2.8927e-06
1612      3.865e+02     -0.641953    4.4537e-06
1613      3.868e+02     -0.629933    5.6449e-06
1614      3.870e+02     -0.617953    6.4451e-06
1615      3.872e+02     -0.605934    7.1520e-06
1616      3.875e+02     -0.593954    7.7689e-06
1617      3.877e+02     -0.581934    8.4379e-06
1618      3.880e+02     -0.569955    9.0082e-06
1619      3.882e+02     -0.557935    9.5953e-06
1620      3.884e+02     -0.545955    1.0129e-05
1621      3.887e+02     -0.533936    1.0731e-05
1622      3.889e+02     -0.521916    1.1207e-05
1623      3.892e+02     -0.509896    1.1937e-05
1624      3.894e+02     -0.497917    1.2442e-05
1625      3.896e+02     -0.485897    1.3010e-05
1626      3.899e+02     -0.473917    1.3521e-05
1627      3.901e+02     -0.461898    1.4082e-05
1628      3.904e+02     -0.449918    1.4598e-05
1629      3.906e+02     -0.437898    1.5238e-05
1630      3.908e+02     -0.425919    1.5734e-05
1631      3.911e+02     -0.413899    1.6353e-05
1632      3.913e+02     -0.401879    1.6857e-05
1633      3.916e+02     -0.389900    1.7403e-05
1634      3.918e+02     -0.377880    1.7855e-05
1635      3.920e+02     -0.365860    1.8477e-05
1636      3.923e+02     -0.353881    1.9066e-05
1637      3.925e+02     -0.341861    1.9711e-05
1638      3.928e+02     -0.329881    2.0288e-05
1639      3.930e+02     -0.317862    2.0945e-05
1640      3.932e+02     -0.305882    2.1562e-05
1641      3.935e+02     -0.293862    2.2276e-05
1642      3.937e+02     -0.281882    2.2923e-05
1643      3.940e+02     -0.269863    2.3621e-05
1644      3.942e+02     -0.257843    2.4259e-05
1645      3.944e+02     -0.245864    2.4796e-05
1646      3.947e+02     -0.233844    2.5122e-05
1647      3.949e+02     -0.221824    2.5504e-05
1648      3.952e+02     -0.209845    2.5672e-05
1649      3.954e+02     -0.197825    2.5780e-05
1650      3.956e+02     -0.185845    2.5866e-05
1651      3.959e+02     -0.173826    2.6120e-05
1652      3.961e+02     -0.161846    2.6215e-05
1653      3.964e+02     -0.149826    2.6499e-05
1654      3.966e+02     -0.137846    2.6776e-05
1655      3.968e+02     -0.125827    2.7170e-05
1656      3.971e+02     -0.113807    2.7488e-05
1657      3.973e+02     -0.101827    2.7804e-05
1658      3.976e+02     -0.089808    2.8057e-05
1659      3.978e+02     -0.077788    2.8192e-05
1660      3.980e+02     -0.065808    2.8143e-05
1661      3.983e+02     -0.053789    2.8119e-05
1662      3.985e+02     -0.041809    2.7801e-05
1663      3.988e+02     -0.029789    2.7403e-05
1664      3.990e+02     -0.017810    2.6907e-05
1665      3.992e+02     -0.005790    2.6346e-05
1666      3.995e+02      0.006190    2.5554e-05
1667      3.997e+02      0.018209    2.5051e-05
1668      4.000e+02      0.030229    2.4552e-05
1669      4.002e+02      0.042248    2.4090e-05
1670      4.004e+02      0.054228    2.3662e-05
1671      4.007e+02      0.066248    2.3300e-05
1672      4.009e+02      0.078228    2.2923e-05
1673      4.012e+02      0.090247    2.2561e-05
1674      4.014e+02      0.102227    2.2296e-05
1675      4.016e+02      0.114247    2.2229e-05
1676      4.019e+02      0.126226    2.2166e-05
1677      4.021e+02      0.138246    2.2153e-05
1678      4.024e+02      0.150226    2.2241e-05
1679      4.026e+02      0.162245    2.2363e-05
1680      4.028e+02      0.174265    2.2474e-05
1681      4.031e+02      0.186285    2.2799e-05
1682      4.033e+02      0.198264    2.3010e-05
1683      4.036e+02      0.210284    2.3148e-05
1684      4.038e+02      0.222264    2.3437e-05
1685      4.040e+02      0.234283    2.4025e-05
1686      4.043e+02      0.246263    2.4350e-05
1687      4.045e+02      0.258283    2.4701e-05
1688      4.048e+02      0.270262    2.5129e-05
1689      4.050e+02      0.282282    2.5591e-05
1690      4.052e+02      0.294262    2.5993e-05
1691      4.055e+02      0.306281    2.6411e-05
1692      4.057e+02      0.318301    2.6870e-05
1693      4.060e+02      0.330321    2.7313e-05
1694      4.062e+02      0.342300    2.7816e-05
1695      4.064e+02      0.354320    2.8318e-05
1696      4.067e+02      0.366300    2.8807e-05
1697      4.069e+02      0.378319    2.9277e-05
1698      4.072e+02      0.390299    2.9782e-05
1699      4.074e+02      0.402319    3.0330e-05
1700      4.076e+02      0.414298    3.0803e-05
1701      4.079e+02      0.426318    3.1557e-05
1702      4.081e+02      0.438338    3.2183e-05
1703      4.084e+02      0.450317    3.2645e-05
1704      4.086e+02      0.462337    3.3320e-05
1705      4.088e+02      0.474357    3.3969e-05
1706      4.091e+02      0.486336    3.4748e-05
1707      4.093e+02      0.498356    3.5597e-05
